BioSample	Experiment	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	geo_loc_name	label	sex	strain	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study
SAMN02596370	SRX457322	2014-02-01	269	162	Apis mellifera	SRR1152667	SRS549710	Amana_AN1_20111204	Turkey	AN1	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596370	SRX457322	2014-02-01	261	157	Apis mellifera	SRR1152668	SRS549710	Amana_AN1_20111204	Turkey	AN1	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596370	SRX457322	2014-02-01	270	162	Apis mellifera	SRR1152669	SRS549710	Amana_AN1_20111204	Turkey	AN1	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596370	SRX457322	2014-02-01	270	167	Apis mellifera	SRR1152670	SRS549710	Amana_AN1_20111204	Turkey	AN1	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596371	SRX457323	2014-02-01	230	142	Apis mellifera	SRR1152671	SRS549711	Amana_AN3B_20111204	Turkey	AN3B	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596371	SRX457323	2014-02-01	211	128	Apis mellifera	SRR1152672	SRS549711	Amana_AN3B_20111204	Turkey	AN3B	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596371	SRX457323	2014-02-01	230	140	Apis mellifera	SRR1152673	SRS549711	Amana_AN3B_20111204	Turkey	AN3B	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596371	SRX457323	2014-02-01	217	133	Apis mellifera	SRR1152674	SRS549711	Amana_AN3B_20111204	Turkey	AN3B	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596371	SRX457323	2014-02-01	221	134	Apis mellifera	SRR1152675	SRS549711	Amana_AN3B_20111204	Turkey	AN3B	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596371	SRX457323	2014-02-01	217	136	Apis mellifera	SRR1152676	SRS549711	Amana_AN3B_20111204	Turkey	AN3B	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596372	SRX457324	2014-02-01	189	117	Apis mellifera	SRR1152677	SRS549712	Amana_AN5_20111204	Turkey	AN5	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596372	SRX457324	2014-02-01	189	115	Apis mellifera	SRR1152678	SRS549712	Amana_AN5_20111204	Turkey	AN5	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596372	SRX457324	2014-02-01	185	113	Apis mellifera	SRR1152679	SRS549712	Amana_AN5_20111204	Turkey	AN5	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596372	SRX457324	2014-02-01	181	110	Apis mellifera	SRR1152680	SRS549712	Amana_AN5_20111204	Turkey	AN5	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596372	SRX457324	2014-02-01	184	112	Apis mellifera	SRR1152681	SRS549712	Amana_AN5_20111204	Turkey	AN5	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596372	SRX457324	2014-02-01	183	114	Apis mellifera	SRR1152682	SRS549712	Amana_AN5_20111204	Turkey	AN5	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596373	SRX457325	2014-02-01	204	126	Apis mellifera	SRR1152683	SRS549713	Amana_AN6_20111204	Turkey	AN6	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596373	SRX457325	2014-02-01	203	123	Apis mellifera	SRR1152684	SRS549713	Amana_AN6_20111204	Turkey	AN6	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596373	SRX457325	2014-02-01	198	121	Apis mellifera	SRR1152685	SRS549713	Amana_AN6_20111204	Turkey	AN6	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596373	SRX457325	2014-02-01	188	114	Apis mellifera	SRR1152686	SRS549713	Amana_AN6_20111204	Turkey	AN6	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596373	SRX457325	2014-02-01	189	115	Apis mellifera	SRR1152687	SRS549713	Amana_AN6_20111204	Turkey	AN6	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596373	SRX457325	2014-02-01	195	121	Apis mellifera	SRR1152688	SRS549713	Amana_AN6_20111204	Turkey	AN6	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596374	SRX457326	2014-02-01	46	28	Apis mellifera	SRR1152689	SRS549714	Amana_AN7_20111204	Turkey	AN7	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596374	SRX457326	2014-02-01	44	26	Apis mellifera	SRR1152690	SRS549714	Amana_AN7_20111204	Turkey	AN7	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596374	SRX457326	2014-02-01	45	27	Apis mellifera	SRR1152691	SRS549714	Amana_AN7_20111204	Turkey	AN7	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596374	SRX457326	2014-02-01	42	25	Apis mellifera	SRR1152692	SRS549714	Amana_AN7_20111204	Turkey	AN7	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596374	SRX457326	2014-02-01	44	26	Apis mellifera	SRR1152693	SRS549714	Amana_AN7_20111204	Turkey	AN7	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596374	SRX457326	2014-02-01	44	27	Apis mellifera	SRR1152694	SRS549714	Amana_AN7_20111204	Turkey	AN7	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596375	SRX457327	2014-02-01	276	168	Apis mellifera	SRR1152695	SRS549715	Amana_AN8_20111204	Turkey	AN8	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596375	SRX457327	2014-02-01	271	162	Apis mellifera	SRR1152696	SRS549715	Amana_AN8_20111204	Turkey	AN8	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596375	SRX457327	2014-02-01	265	159	Apis mellifera	SRR1152697	SRS549715	Amana_AN8_20111204	Turkey	AN8	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596375	SRX457327	2014-02-01	255	153	Apis mellifera	SRR1152698	SRS549715	Amana_AN8_20111204	Turkey	AN8	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596375	SRX457327	2014-02-01	263	158	Apis mellifera	SRR1152699	SRS549715	Amana_AN8_20111204	Turkey	AN8	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596375	SRX457327	2014-02-01	265	164	Apis mellifera	SRR1152700	SRS549715	Amana_AN8_20111204	Turkey	AN8	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596376	SRX457328	2014-02-01	284	172	Apis mellifera	SRR1152701	SRS549716	Amana_AN11_20111204	Turkey	AN11	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596376	SRX457328	2014-02-01	285	170	Apis mellifera	SRR1152702	SRS549716	Amana_AN11_20111204	Turkey	AN11	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596376	SRX457328	2014-02-01	285	172	Apis mellifera	SRR1152703	SRS549716	Amana_AN11_20111204	Turkey	AN11	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596376	SRX457328	2014-02-01	271	163	Apis mellifera	SRR1152704	SRS549716	Amana_AN11_20111204	Turkey	AN11	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596376	SRX457328	2014-02-01	275	166	Apis mellifera	SRR1152705	SRS549716	Amana_AN11_20111204	Turkey	AN11	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596376	SRX457328	2014-02-01	284	175	Apis mellifera	SRR1152706	SRS549716	Amana_AN11_20111204	Turkey	AN11	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596377	SRX457329	2014-02-01	346	208	Apis mellifera	SRR1152707	SRS549717	Amana_AN12_20111204	Turkey	AN12	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596377	SRX457329	2014-02-01	350	207	Apis mellifera	SRR1152708	SRS549717	Amana_AN12_20111204	Turkey	AN12	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596377	SRX457329	2014-02-01	341	203	Apis mellifera	SRR1152709	SRS549717	Amana_AN12_20111204	Turkey	AN12	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596377	SRX457329	2014-02-01	326	194	Apis mellifera	SRR1152710	SRS549717	Amana_AN12_20111204	Turkey	AN12	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596377	SRX457329	2014-02-01	327	195	Apis mellifera	SRR1152711	SRS549717	Amana_AN12_20111204	Turkey	AN12	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596377	SRX457329	2014-02-01	331	202	Apis mellifera	SRR1152712	SRS549717	Amana_AN12_20111204	Turkey	AN12	female	A. m. anatoliaca	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596378	SRX457330	2014-02-01	746	450	Apis mellifera	SRR1152713	SRS549718	Amibe_7B_20120104	Spain	7B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596378	SRX457330	2014-02-01	710	420	Apis mellifera	SRR1152714	SRS549718	Amibe_7B_20120104	Spain	7B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596378	SRX457330	2014-02-01	726	433	Apis mellifera	SRR1152715	SRS549718	Amibe_7B_20120104	Spain	7B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596378	SRX457330	2014-02-01	688	410	Apis mellifera	SRR1152716	SRS549718	Amibe_7B_20120104	Spain	7B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596378	SRX457330	2014-02-01	702	419	Apis mellifera	SRR1152717	SRS549718	Amibe_7B_20120104	Spain	7B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596378	SRX457330	2014-02-01	713	436	Apis mellifera	SRR1152718	SRS549718	Amibe_7B_20120104	Spain	7B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596379	SRX457331	2014-02-01	237	147	Apis mellifera	SRR1152719	SRS549719	Amibe_010A_20120104	Spain	010A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596379	SRX457331	2014-02-01	239	145	Apis mellifera	SRR1152720	SRS549719	Amibe_010A_20120104	Spain	010A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596379	SRX457331	2014-02-01	231	142	Apis mellifera	SRR1152721	SRS549719	Amibe_010A_20120104	Spain	010A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596379	SRX457331	2014-02-01	228	140	Apis mellifera	SRR1152722	SRS549719	Amibe_010A_20120104	Spain	010A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596379	SRX457331	2014-02-01	232	142	Apis mellifera	SRR1152723	SRS549719	Amibe_010A_20120104	Spain	010A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596379	SRX457331	2014-02-01	229	144	Apis mellifera	SRR1152724	SRS549719	Amibe_010A_20120104	Spain	010A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596380	SRX457332	2014-02-01	260	158	Apis mellifera	SRR1152725	SRS549720	Amibe_080B_20120104	Spain	080B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596380	SRX457332	2014-02-01	254	152	Apis mellifera	SRR1152726	SRS549720	Amibe_080B_20120104	Spain	080B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596380	SRX457332	2014-02-01	252	152	Apis mellifera	SRR1152727	SRS549720	Amibe_080B_20120104	Spain	080B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596380	SRX457332	2014-02-01	242	147	Apis mellifera	SRR1152728	SRS549720	Amibe_080B_20120104	Spain	080B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596380	SRX457332	2014-02-01	249	151	Apis mellifera	SRR1152729	SRS549720	Amibe_080B_20120104	Spain	080B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596380	SRX457332	2014-02-01	249	155	Apis mellifera	SRR1152730	SRS549720	Amibe_080B_20120104	Spain	080B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596381	SRX457333	2014-02-01	241	148	Apis mellifera	SRR1152731	SRS549721	Amibe_25A_20120104	Spain	25A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596381	SRX457333	2014-02-01	245	148	Apis mellifera	SRR1152732	SRS549721	Amibe_25A_20120104	Spain	25A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596381	SRX457333	2014-02-01	229	140	Apis mellifera	SRR1152733	SRS549721	Amibe_25A_20120104	Spain	25A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596381	SRX457333	2014-02-01	213	130	Apis mellifera	SRR1152734	SRS549721	Amibe_25A_20120104	Spain	25A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596381	SRX457333	2014-02-01	214	131	Apis mellifera	SRR1152735	SRS549721	Amibe_25A_20120104	Spain	25A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596381	SRX457333	2014-02-01	221	138	Apis mellifera	SRR1152736	SRS549721	Amibe_25A_20120104	Spain	25A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596382	SRX457334	2014-02-01	175	108	Apis mellifera	SRR1152737	SRS549722	Amibe_29B_20120104	Spain	29B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596382	SRX457334	2014-02-01	178	108	Apis mellifera	SRR1152738	SRS549722	Amibe_29B_20120104	Spain	29B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596382	SRX457334	2014-02-01	171	105	Apis mellifera	SRR1152739	SRS549722	Amibe_29B_20120104	Spain	29B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596382	SRX457334	2014-02-01	169	103	Apis mellifera	SRR1152740	SRS549722	Amibe_29B_20120104	Spain	29B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596382	SRX457334	2014-02-01	171	105	Apis mellifera	SRR1152741	SRS549722	Amibe_29B_20120104	Spain	29B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596382	SRX457334	2014-02-01	170	106	Apis mellifera	SRR1152742	SRS549722	Amibe_29B_20120104	Spain	29B	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596383	SRX457335	2014-02-01	361	219	Apis mellifera	SRR1152743	SRS549723	Amibe_205A_20120104	Spain	205A	female	A. m. iberiensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
